Order ID,Customer ID,Original Customer ID,Gender,Age,Age Group,Laptop Model,Brand,Price ($),Discount ($),Month,Year,Final Price ($),Rating,State,Order Count,Link
5422,4f225b4c-d7f6-45c9-a175-2ad6d52167ef,7f3913d0-78af-4a85-b0b3-579726439a9a,Female,25,18-25,HP Pavilion alone,HP,771.5,218.88,9,2020,552.62,4.9,Kentucky,1,www.newegg.com
5423,de3b481d-4066-4228-a3c3-15e2e76dea09,a34af7f0-a2fe-43f0-9e7e-bf849672be4d,Female,25,18-25,ASUS ROG parent,ASUS,747.78,96.57,3,2022,651.21,4.1,Texas,1,www.newegg.com
5424,1e750c68-9b6f-46c9-920d-7b67b937b416,d43682f2-fded-4feb-aba5-ec1300e7a9c9,Female,25,18-25,MacBook Air late,MacBook,1080.77,142.1,8,2020,938.67,3.8,Hawaii,1,www.newegg.com
5425,a57d735e-52a3-4a22-b0c3-770eaa66a299,c83e3f32-ba6f-4996-992e-6132c0642d2e,Female,25,18-25,Acer Aspire foreign,Acer,774.89,105.26,8,2020,669.63,4.5,North Carolina,1,www.newegg.com
5426,130638ef-2569-415d-b7e5-5972bc990b63,c2dfbabe-7860-4953-8853-ccc6fc2f71c8,Female,25,18-25,ASUS VivoBook wife,ASUS,2311.33,52.02,4,2021,2259.31,4.4,Louisiana,1,www.newegg.com
5427,97237801-fe17-42d2-8fbe-4caa7df0ac88,568191b5-cdf8-4210-85a4-b4947e11ce75,Female,25,18-25,Microsoft Surface Book perhaps,Microsoft,1247.04,239.51,11,2022,1007.53,3.6,Massachusetts,1,www.newegg.com
5428,35d1a13e-5be5-41a7-b562-b989e6b7bb18,3a07ca40-3c8b-4583-937b-362b449eebc1,Female,25,18-25,ASUS ROG interesting,ASUS,1820.33,231.19,10,2020,1589.14,3.6,Maryland,1,www.newegg.com
5429,8174cdf0-11b4-48c5-ba91-a1399dc3a69f,eb891de5-7e5c-43d8-b039-8781d40a501a,Female,25,18-25,HP Pavilion ground,HP,2329.26,217.33,4,2021,2111.93,4.0,Massachusetts,1,www.newegg.com
5430,7f4253ce-2f3f-40a2-be17-fe8f66711d50,9799d10c-4101-4fa5-85c2-97e3dea2241b,Female,25,18-25,HP Omen offer,HP,995.27,281.25,2,2021,714.02,3.6,Michigan,1,www.newegg.com
5431,82c0fc33-5f14-49e2-af5f-e8c73f5e05f6,54191d21-25f0-4d2a-9d30-625af398c86e,Female,25,18-25,ASUS VivoBook consider,ASUS,563.32,196.9,8,2021,366.42,3.7,South Carolina,1,www.newegg.com
5432,8db01e22-2aba-4230-a97b-db3fc5b41369,60fa7947-42af-4c22-9242-5c0b72cefcac,Female,25,18-25,Lenovo ThinkPad protect,Lenovo,1966.15,97.02,10,2018,1869.13,4.6,Mississippi,1,www.newegg.com
5433,6826b4d2-6b36-437a-a64b-66ac0e1c0334,01f89e25-d680-49ba-af3a-5c3a07126859,Female,25,18-25,ASUS ROG data,ASUS,1204.68,154.43,10,2021,1050.25,3.9,Illinois,1,www.newegg.com
5434,a696943b-1c06-4fbf-88ad-ed10f023653d,389804b5-fbfa-45b8-8bcb-eaaa0f2b5e22,Female,25,18-25,MacBook Air paper,MacBook,1313.87,144.39,8,2018,1169.48,5.0,North Dakota,1,www.newegg.com
5435,2066bcaf-68ca-43ce-80f4-16e184356c5e,66dc8a8f-3cbd-476b-83c4-3a62760aec5e,Female,25,18-25,MacBook Pro dog,MacBook,1149.03,149.93,5,2021,999.1,3.8,Pennsylvania,1,www.newegg.com
5436,48b3d6c5-4a3a-4820-af31-cfc40e182f94,836d3e2d-3cfc-4892-a0f3-4cb1f761bfd7,Female,25,18-25,Microsoft Surface Book especially,Microsoft,1032.04,76.54,12,2022,955.5,3.6,Maryland,1,www.newegg.com
5437,8f791c53-2814-4fe1-9eea-ae7dabc30c89,3594a972-a42a-47a3-bf98-c3b81f82efc2,Female,25,18-25,HP Envy open,HP,2059.04,198.25,5,2019,1860.79,4.4,Minnesota,1,www.newegg.com
5438,22bface7-0120-4fe4-9278-346cbb024a10,8721ca6f-ff36-43d0-866e-1b1fff13b8e7,Female,25,18-25,Lenovo IdeaPad less,Lenovo,729.46,289.43,2,2022,440.03,4.8,California,1,www.newegg.com
5439,497100f6-f24f-459d-8501-21d3d4f774f4,49e24f2f-5046-4960-b626-751ac7480dcf,Female,25,18-25,MacBook Pro training,MacBook,1722.59,284.52,11,2018,1438.07,3.7,Georgia,1,www.newegg.com
5440,13851ed3-9961-49f9-acd1-2c107aa636db,98d524ea-e0e5-478a-91f3-be722c46d198,Female,25,18-25,Acer Aspire think,Acer,1239.42,292.78,6,2022,946.64,3.8,Maryland,1,www.newegg.com
5441,c3d4dd7c-350c-4ebc-b356-91b0bd16dd35,caf4cf2b-46fd-4fa9-9601-33e132c4a324,Female,25,18-25,Acer Aspire bad,Acer,701.49,131.24,8,2021,570.25,3.6,Illinois,1,www.newegg.com
5442,ee2b47b7-a916-46cf-b75f-5b540f5a484f,9d892ed6-b86f-4d6b-8337-e1ddd578158e,Female,25,18-25,Lenovo Legion ever,Lenovo,1238.86,63.3,2,2019,1175.56,4.8,Nebraska,1,www.newegg.com
5443,fb4a97a8-964e-4f18-becc-a23cf9637b2f,7cc1a440-fce0-434e-8c80-801d890d554c,Female,25,18-25,Lenovo IdeaPad some,Lenovo,1268.7,125.47,6,2019,1143.23,4.9,Maine,1,www.newegg.com
5444,899f39ca-8578-4efd-8ace-13dfc8fef488,6c1fd664-e0eb-4ad4-a000-a5c1d263b70a,Female,25,18-25,ASUS ZenBook ask,ASUS,506.49,94.47,2,2022,412.02,4.7,Michigan,1,www.newegg.com
5445,f00447ac-d567-4be7-a0ad-ac741a82836f,27fe12a8-ac99-493f-93ca-18a2a42a742a,Female,25,18-25,Microsoft Surface Book little,Microsoft,2086.09,205.75,12,2018,1880.34,3.8,Texas,1,www.newegg.com
5446,b51b0e29-762f-4dab-9944-1072952019ac,d8278d49-dd40-42d7-860f-e4e0b48a2ec6,Female,25,18-25,HP Omen price,HP,507.93,259.13,2,2019,248.8,4.6,Kansas,1,www.newegg.com
5447,c452f5d1-6272-4eb8-a387-5d3ccac78c3e,b5948e3c-ea62-4b90-8e15-3124bb0f7a77,Female,25,18-25,Microsoft Surface Book mission,Microsoft,958.15,146.23,1,2020,811.92,4.9,South Carolina,1,www.newegg.com
5448,6d0618d8-c990-4ee4-97b3-f2d27c033ea2,58045c48-77ef-45db-93d0-6762918b33df,Female,25,18-25,Lenovo Yoga service,Lenovo,1444.57,62.4,11,2021,1382.17,3.6,Arkansas,1,www.newegg.com
5449,5373525c-412d-4e61-9e4f-3ad6e63a1a5d,33fdc7d8-9a96-4fa0-a727-9e7551eeb904,Female,25,18-25,Acer Aspire future,Acer,2352.68,181.37,2,2021,2171.31,3.6,Oregon,1,www.newegg.com
5450,3fd531fe-ca8c-4cab-837b-1bcb625e9efe,33b2763c-f47d-4bce-b0a2-85249cf649ed,Female,25,18-25,Acer Predator expect,Acer,716.71,97.47,3,2019,619.24,3.6,South Dakota,1,www.newegg.com
5451,5fdc8efe-fda2-41c3-9902-01227d077757,34f414c8-39f4-4065-a63d-694257c80da2,Female,25,18-25,Acer Aspire prepare,Acer,1980.43,50.11,3,2020,1930.32,3.7,South Dakota,1,www.newegg.com
5452,e7c8b0a8-4e3c-464a-b7cd-e210f3a825e5,45946733-6623-454b-90f7-409f44ff6aad,Female,25,18-25,Dell Precision discussion,Dell,1175.91,,9,2020,1109.07,,Rhode Island,1,www.newegg.com
5453,6e5c007b-b279-4d4d-b867-556f96ce8709,b8756a17-9456-400a-83f1-4b9065d6c905,Female,25,18-25,Lenovo Legion run,Lenovo,1006.19,257.5,9,2019,748.69,4.6,Michigan,1,www.newegg.com
5454,20f66ddf-67f5-4f78-9970-768dd12117a5,aa04a255-f9aa-4659-b898-e59a0f953e4d,Female,25,18-25,Lenovo ThinkPad heavy,Lenovo,883.49,218.53,7,2020,664.96,4.1,Washington,1,www.newegg.com
5455,0b555a39-08af-4936-b722-f9ec587c9b84,6ad9b289-a4b7-405d-b989-05fcf42f447c,Female,25,18-25,Acer Aspire up,Acer,780.96,135.14,10,2021,645.82,4.7,California,1,www.newegg.com
5456,15bf1988-f444-4e90-8447-4b8fe603940b,7841c221-aa1f-460f-8f82-2eeb93ea0b8f,Female,25,18-25,Lenovo Legion yourself,Lenovo,1893.28,269.82,9,2019,1623.46,3.7,Tennessee,1,www.newegg.com
5457,cc1ec91a-7c3e-4190-9f6e-a7b0eadf176c,69daf5da-424a-41b8-9305-7c411b3c33fd,Female,25,18-25,MacBook Air computer,MacBook,1833.97,231.76,9,2020,1602.21,3.8,Arkansas,1,www.newegg.com
5458,96171ddb-e4c1-4ad3-a5e1-7a1a94f628d7,1b9b9fff-1de8-453a-9046-fa919b52bd93,Female,25,18-25,Microsoft Surface Book likely,Microsoft,855.36,250.75,10,2020,604.61,3.8,Colorado,1,www.newegg.com
5459,d05b2df9-35ea-4be6-8373-2a1dcc9bad3e,ec773092-5178-4056-b74c-2cc71e29bf64,Female,25,18-25,Acer Aspire just,Acer,1786.25,75.66,5,2022,1710.59,3.7,Pennsylvania,1,www.newegg.com
5460,5b22e5fa-8499-4394-adce-34b178bf97bd,2a0ab527-a069-4a14-8ed0-9301c418ab23,Female,25,18-25,MacBook Pro after,MacBook,1507.55,,5,2022,1385.0,,Colorado,1,www.newegg.com
5461,f1591438-a05a-493e-9dfe-c60ef3d94f0e,3e8a0421-2be6-410a-9a14-c11fee421707,Female,25,18-25,HP Omen organization,HP,1886.73,149.19,10,2022,1737.54,4.4,Pennsylvania,1,www.newegg.com
5462,ac50a40d-9f10-46d0-97be-ef297729fefa,4ff62c0d-075e-44f8-8c78-f1bc014b13a3,Female,25,18-25,Dell XPS decade,Dell,2209.44,153.05,3,2020,2056.39,3.5,Delaware,1,www.newegg.com
5463,6f88a312-3fa0-4220-9673-28395a94cf4b,404277fb-201a-4e77-9cbf-b6bf1d6894e5,Female,25,18-25,Acer Aspire building,Acer,2141.58,,8,2018,2083.95,,Arizona,1,www.newegg.com
5464,848aded2-9813-4cee-bdbe-5958b92db7fc,b5bbe851-3511-4345-9eb1-31cffb1bf2bb,Female,25,18-25,HP Pavilion affect,HP,1738.56,176.52,5,2020,1562.04,4.6,Nevada,1,www.newegg.com
5465,472575aa-65ba-4fd1-a6be-50c949a47c1d,5492063b-03a1-4034-a7de-858f419a2c3c,Female,25,18-25,MacBook Pro fill,MacBook,1306.49,206.06,9,2020,1100.43,3.6,Ohio,1,www.newegg.com
5466,7a9417e9-6864-4cc5-ba2b-f11f411e668d,4441260f-9c91-47f1-9fc1-fcb0243d1101,Female,25,18-25,HP Envy place,HP,873.24,249.82,2,2021,623.42,3.9,Missouri,1,www.newegg.com
5467,4764ddc4-4798-461d-b2e6-5fcc63b4d9b7,eb860ea1-ca49-495a-9a06-25fb532e2ed3,Female,25,18-25,ASUS ROG evidence,ASUS,1153.9,201.67,2,2022,952.23,4.9,Maryland,1,www.newegg.com
5468,1e3207d6-a0b1-4a05-ae39-6f88f8465962,00afb25c-aa1f-4f8a-a7cd-01e32e54b4e0,Female,25,18-25,Lenovo ThinkPad provide,Lenovo,2492.29,291.67,4,2022,2200.62,4.7,Washington,1,www.newegg.com
5469,6d1a7ff8-8539-4bea-9582-0619f2c18c90,f73dd570-b4fa-4915-b7e8-ac7d2fd7289d,Female,25,18-25,Dell Latitude matter,Dell,2284.86,74.59,1,2022,2210.27,4.3,Florida,1,www.newegg.com
5470,b379ba67-c2fe-4c93-b382-a5b79f97d0ad,e6df9ec7-299c-4ca4-b06e-e0bf61c19200,Female,25,18-25,HP Pavilion off,HP,1218.61,257.21,9,2020,961.4,4.7,Kansas,1,www.newegg.com
5471,67d01ead-8968-476f-97f3-92aed3661854,a80d66c4-90a3-484a-903b-76e43a230dd2,Female,25,18-25,Lenovo IdeaPad human,Lenovo,1586.29,283.52,1,2021,1302.77,4.6,Georgia,1,www.newegg.com
5472,9a2fafa0-9763-4f0d-8c31-8210488e87ab,4c831dd0-6164-4e9a-a8b8-b7a337015d55,Female,25,18-25,Microsoft Surface Book foot,Microsoft,1289.07,285.67,8,2020,1003.4,4.8,South Dakota,1,www.newegg.com
5473,bea8a99f-52e2-4a34-9868-eb0fcb774c16,9eec2e5b-1638-4ea7-b3eb-4604e97602c2,Female,25,18-25,HP EliteBook industry,HP,520.06,84.86,4,2018,435.2,4.9,Wisconsin,1,www.newegg.com
5474,76d974c1-dffa-4f53-9828-47025db7e081,68473551-8709-4856-871a-79308b5187a9,Female,25,18-25,Lenovo IdeaPad idea,Lenovo,983.48,155.98,1,2021,827.5,4.7,New Mexico,1,www.newegg.com
5475,231dd687-bc47-47ea-9e1d-adb8a657a97e,787ffa5f-9170-44af-91d4-d96e0252dba5,Female,25,18-25,ASUS ZenBook trial,ASUS,1121.87,83.65,12,2018,1038.22,3.8,South Dakota,1,www.newegg.com
5476,d482344b-c139-47ce-b34e-d1c0df0debce,f96de087-3d31-424d-9ec3-516af66b6f60,Female,25,18-25,Microsoft Surface Book animal,Microsoft,1779.58,277.48,7,2020,1502.1,4.6,New Mexico,1,www.newegg.com
5477,6575524d-03fd-435d-a5ab-5a8d9d71bb4f,8941aa48-f7d9-4eeb-bd0b-d67586991e24,Female,25,18-25,Lenovo ThinkPad education,Lenovo,2442.68,225.2,8,2020,2217.48,4.2,Florida,1,www.newegg.com
5478,6e711070-3884-430d-a27a-4cf7673b0346,15d21911-b7eb-4eb9-988a-ec930b36f648,Female,25,18-25,Dell Latitude reason,Dell,1397.64,134.51,5,2021,1263.13,4.8,Arkansas,1,www.newegg.com
5479,a374fcb0-19ee-4f4e-bb9f-056745a90ea2,b9ea1610-a379-4556-b0d4-23dd13a3fa8f,Female,25,18-25,Dell Inspiron deep,Dell,2165.12,224.74,6,2022,1940.38,4.8,Alaska,1,www.newegg.com
5480,4c00040f-0da8-4a4f-a964-e65084cdd0b9,862330cc-4c4b-4eeb-addf-e2ab4793284f,Female,25,18-25,Microsoft Surface Book style,Microsoft,2433.06,86.16,8,2020,2346.9,4.7,Florida,1,www.newegg.com
5481,855b0e22-16ba-4853-a444-81ee401e65d9,a28d956f-91fa-489d-bda7-4d07154d8239,Female,25,18-25,Lenovo Yoga note,Lenovo,865.69,136.59,2,2022,729.1,4.2,Texas,1,www.newegg.com
5482,b276ff1a-48d4-47da-bc37-18d093b01c22,c618f2a7-71f0-4491-8b77-4ff29a6cdfb4,Female,25,18-25,MacBook Air top,MacBook,1687.06,171.35,7,2020,1515.71,4.6,Wisconsin,1,www.newegg.com
5483,b864f342-f8a3-4ec8-8725-db216d3ebd0b,ae3e2b33-b399-4f9f-940f-ce2cae56e8fe,Female,25,18-25,Microsoft Surface Laptop nothing,Microsoft,1661.86,129.77,3,2020,1532.09,3.8,Texas,1,www.newegg.com
5484,507999bc-5588-4638-9cc4-24a8b12a7497,6ccfedda-e8f3-4b9f-98c1-b81b1bd2edfa,Female,25,18-25,Dell Inspiron sport,Dell,2090.07,177.82,4,2022,1912.25,4.9,Tennessee,1,www.newegg.com
5485,618e9744-a9a1-4e48-8d2d-13bafeaf6160,3c1c0490-b32e-4e48-8799-52f3bccd9f4a,Female,25,18-25,HP EliteBook green,HP,2054.13,,11,2021,1889.28,,Alaska,1,www.newegg.com
5486,929f8291-c4b0-470a-bbef-6f8f683aa148,189659e7-d48c-4dcf-9170-e9a71d6e791c,Female,25,18-25,ASUS ROG heart,ASUS,2337.23,118.55,11,2022,2218.68,4.8,Minnesota,1,www.newegg.com
5487,509c2f44-4a48-4d83-8c53-098b32a8be67,06297742-db8f-48e7-8057-879d429901a0,Female,25,18-25,ASUS ROG all,ASUS,961.97,180.27,10,2020,781.7,4.1,Kansas,1,www.newegg.com
5488,02df3be8-1815-4533-8bd4-0cc1597e9479,9d8a91e1-98bc-4836-81eb-7da189807786,Female,25,18-25,Dell Latitude shoulder,Dell,1950.93,220.42,10,2021,1730.51,3.8,Colorado,1,www.newegg.com
5489,3be080db-2179-4814-ac85-7243493c646a,3278fd47-89d5-43e0-901b-29e6b945473f,Female,25,18-25,Microsoft Surface Laptop worry,Microsoft,1137.5,128.12,8,2021,1009.38,4.6,Minnesota,1,www.newegg.com
5490,ffe4350a-d9ae-47cb-85dd-f58c856c60eb,2d79c569-72c5-4e11-a44d-ce8a71f627d5,Female,25,18-25,Dell Precision protect,Dell,2466.81,299.17,1,2022,2167.64,4.2,Mississippi,1,www.newegg.com
5491,0adb1dc2-5811-4cd3-8bff-b46673240803,69e8bb25-de8d-4a25-a03c-169f251d5170,Female,25,18-25,Dell XPS rest,Dell,1632.68,214.66,10,2019,1418.02,4.4,Montana,1,www.newegg.com
5492,5de24d32-0892-4f11-8803-f602a7dba4ff,ada21d12-ac51-4f7f-8f1d-88f1fec28378,Female,25,18-25,HP Omen international,HP,1412.14,176.14,12,2022,1236.0,4.9,Florida,1,www.newegg.com
5493,0c4be729-892c-4ef7-809a-5e9501c0c374,f0c2b36e-bf13-41eb-9fb6-54d0c265fe30,Female,25,18-25,Acer Aspire ten,Acer,975.36,283.59,6,2021,691.77,4.9,Minnesota,1,www.newegg.com
5494,0f4bfb9e-7da1-4418-9b52-613103c6dc92,e0d73d1b-f460-4741-8c51-82bad2b6be42,Female,25,18-25,Dell XPS sell,Dell,1604.89,234.96,5,2020,1369.93,4.6,Hawaii,1,www.newegg.com
5495,53e23c6c-895d-49de-b2f7-937f744b2c55,f5862f89-382c-42a2-a8a1-d33de66a4384,Female,25,18-25,Lenovo Yoga enough,Lenovo,1173.29,99.04,4,2021,1074.25,4.6,West Virginia,1,www.newegg.com
5496,a9e4ebbf-c847-4eae-849a-b6c03b9774a8,83af767e-43d1-401d-9721-daecedaeb26c,Female,25,18-25,Lenovo ThinkPad design,Lenovo,1202.04,74.07,7,2020,1127.97,3.8,Vermont,1,www.newegg.com
5497,84fadd67-c6b3-4615-b3be-a201ee78bf3c,7ea082ff-7823-41a5-8479-01d21857403f,Female,25,18-25,Lenovo ThinkPad whole,Lenovo,2341.44,226.0,2,2021,2115.44,3.5,Nebraska,1,www.newegg.com
5498,0b575940-e7c9-4b71-9c97-47ba1e4a8407,2eb8ba95-d2e1-494c-a38c-c2d2a8effa5e,Female,25,18-25,ASUS VivoBook especially,ASUS,1185.25,218.13,7,2022,967.12,3.8,Wisconsin,1,www.newegg.com
5499,55a112c8-655e-4bd0-abbb-31f42615b3dd,90c41def-b101-430a-a465-af9f201a1cf3,Female,25,18-25,Lenovo ThinkPad third,Lenovo,2385.56,133.79,1,2021,2251.77,3.9,New York,1,www.newegg.com
5500,49c5cf45-0c2f-47b5-9b96-88dd3b4df921,3638affd-3e8b-4f6a-b270-3d4f4e1c1dfb,Female,25,18-25,HP Envy summer,HP,2265.81,276.4,3,2021,1989.41,3.9,Florida,1,www.newegg.com
5501,d698c6e1-ed42-4c2d-9887-a3e3f9243b6b,8f871e22-0d3a-4968-b409-34b53ec2f97d,Female,25,18-25,ASUS ROG behavior,ASUS,1473.73,175.58,8,2021,1298.15,4.8,Arizona,1,www.newegg.com
5502,eec26ee6-f8e9-4b39-b682-1de14089ae51,ec17dce1-9d1e-40d4-9f08-e78477259711,Female,25,18-25,Microsoft Surface Laptop himself,Microsoft,2267.04,256.51,3,2018,2010.53,3.8,Ohio,1,www.newegg.com
5503,1a93332f-8ce6-4c1f-a6d7-12e271853b8d,6fef45ee-6b37-44bc-9730-ed6a422eb3b7,Female,25,18-25,Dell Inspiron head,Dell,1531.91,160.34,9,2020,1371.57,4.7,Tennessee,1,www.newegg.com
5504,7727643b-2471-4547-adec-9804370d46bc,e0ff7072-8d01-4c7d-b341-eadcc5fd2b1a,Female,25,18-25,Microsoft Surface Laptop age,Microsoft,1206.61,265.18,11,2021,941.43,4.2,Utah,1,www.newegg.com
5505,e304e83c-86a5-4794-b923-c315af565db0,b129e3d5-1a81-48ce-9d4b-a926dc2b9528,Female,25,18-25,Acer Predator decide,Acer,2254.65,,2,2020,1966.1,,Hawaii,1,www.newegg.com
5506,7154dfb0-0bd3-448d-99b2-ed09433db714,09ecef21-d68f-454f-a545-2466392cafa2,Female,25,18-25,ASUS ROG interest,ASUS,1134.35,195.34,4,2019,939.01,4.6,New York,1,www.newegg.com
5507,0bf03914-6bc8-4f0b-ab33-24d4138dbea8,afc2a840-dd23-433d-b278-c6ff9a48f8ed,Female,25,18-25,Acer Aspire west,Acer,640.66,126.45,4,2021,514.21,3.9,Connecticut,1,www.newegg.com
5508,391ab3a2-62e5-4384-afd2-58b7b727381b,184d0b3c-67ae-4ce6-9444-09cb1f0c3984,Female,25,18-25,Dell Precision song,Dell,823.95,110.18,7,2020,713.77,4.6,Michigan,1,www.newegg.com
5509,2ba10bfb-8431-4d01-b63d-962d0c6341ee,27f8ae66-6451-46d9-89ce-1a64c07e29c3,Female,25,18-25,Acer Predator will,Acer,1846.66,56.59,4,2020,1790.07,4.7,Ohio,1,www.newegg.com
5510,a7ad3d72-a257-40da-a498-7eb3ef9bc2ca,ae1beeba-9b67-48a2-b350-13fdca079fe2,Female,25,18-25,Dell Latitude mind,Dell,986.91,154.37,9,2021,832.54,4.9,Virginia,1,www.newegg.com
5511,147df735-375b-4855-a7e6-9c112b8534af,245247df-e49d-4eba-aeba-b478f98e96cb,Female,25,18-25,Dell Latitude feel,Dell,2335.39,82.25,9,2019,2253.14,3.7,California,1,www.newegg.com
5512,07181364-7065-4351-b3a3-c9f2965d8c24,49191476-2786-4b5c-8775-6e7c42e08990,Female,25,18-25,Microsoft Surface Book red,Microsoft,547.47,71.81,1,2022,475.66,3.7,Kentucky,1,www.newegg.com
5513,3c3a1e2b-100f-42da-b7ad-c48fbfe7552b,cf0ee069-ea34-4f9c-ad01-ebca45a53b31,Female,25,18-25,ASUS ZenBook sound,ASUS,1349.22,187.54,9,2022,1161.68,4.2,South Dakota,1,www.newegg.com
5514,a3462625-eb80-4e63-9bf9-4deb3435a889,29c44794-0526-4a0f-99cf-bef5d1e64690,Female,25,18-25,HP EliteBook player,HP,2018.98,120.39,10,2021,1898.59,4.4,Alabama,1,www.newegg.com
5515,a3721437-7a96-44c4-bde9-ad9adbbd65f1,080b53d1-5b8e-4a73-a78b-0a7a4edf5222,Female,25,18-25,HP EliteBook agreement,HP,2425.29,120.03,11,2019,2305.26,4.0,New York,1,www.newegg.com
5516,88e833f8-425a-4bf2-8000-690be2fa3d9c,d43af653-b737-44ea-9d59-4fb6586dfa85,Female,25,18-25,Lenovo IdeaPad budget,Lenovo,1948.47,126.7,3,2022,1821.77,3.7,Nebraska,1,www.newegg.com
5517,79f1ec3e-f5f7-4e6b-9912-927552da6c24,30586b30-c94f-4ad0-b3b3-f5065c3e7bb3,Female,25,18-25,Lenovo ThinkPad time,Lenovo,2241.58,251.2,5,2022,1990.38,4.8,Alabama,1,www.newegg.com
5518,0be97695-c0eb-4995-923b-2a3d099460fa,a27e2e60-19f4-4b43-bc7d-bb6388bd1a96,Female,25,18-25,Dell Latitude manager,Dell,1758.01,77.63,2,2022,1680.38,3.9,Mississippi,1,www.newegg.com
5519,ddb1eac4-0b73-433c-9f33-c0076753f726,0bd4c93a-5cdb-4d16-aa01-089a343d02f3,Female,25,18-25,Lenovo Legion remember,Lenovo,1642.45,83.29,12,2019,1559.16,4.2,Georgia,1,www.newegg.com
5520,7a631386-5202-4ef6-9ade-832e461adeac,31658e40-dd45-4469-bfa9-df8ec38e211f,Female,25,18-25,Microsoft Surface Laptop no,Microsoft,1858.03,199.2,6,2021,1658.83,4.1,Vermont,1,www.newegg.com
5521,04b5f569-182b-4376-a96f-0f21af80928b,557de193-fa3d-4d59-b5e4-29eded1ea943,Female,25,18-25,ASUS ZenBook look,ASUS,1813.87,172.28,2,2022,1641.59,4.6,Wisconsin,1,www.newegg.com
5522,28699594-d494-41bc-abee-85cc0d8227e1,b2a7132a-77bc-4773-aa2c-5a3c07cd9d61,Female,25,18-25,MacBook Pro camera,MacBook,1930.63,276.56,8,2021,1654.07,4.2,New Mexico,1,www.newegg.com
5523,5efb586a-9e59-4562-9ee2-ba902953c778,0a9ff84f-34ac-4d90-be0a-350f2039ee08,Female,25,18-25,Microsoft Surface Book plant,Microsoft,2335.65,266.19,4,2021,2069.46,4.3,New Jersey,1,www.newegg.com
5524,c673da48-2935-4307-9f36-99e60b2e65f9,7a3f9df8-cca9-4790-8187-9a8fc45289e6,Female,25,18-25,Microsoft Surface Laptop huge,Microsoft,757.59,103.27,9,2021,654.32,3.6,Oregon,1,www.newegg.com
5525,b80b3cf3-fe16-45f1-b889-713701fa3da6,34cdbaa4-a90f-427a-955c-8d44c748136a,Female,25,18-25,HP Envy medical,HP,1786.45,249.97,1,2021,1536.48,3.9,New Mexico,1,www.newegg.com
5526,15f8577a-a663-444f-863f-3d7c47bc9fdf,4863bef3-9b62-4455-ad1f-906a26849fe5,Female,25,18-25,HP Pavilion enjoy,HP,1049.82,79.23,5,2018,970.59,4.0,West Virginia,1,www.newegg.com
5527,88b2abc9-0c2d-4f32-aebe-b9a4863d0e32,e95b7e79-f113-4495-9a5d-3cfa94ea3a09,Female,25,18-25,MacBook Pro hospital,MacBook,2358.79,252.12,2,2021,2106.67,4.5,New Jersey,1,www.newegg.com
5528,ca28b89b-abaf-4ff2-bd96-bda9c038f3f4,7cefd54d-d03b-43e5-b012-17fbb78d9d42,Female,25,18-25,Acer Aspire provide,Acer,1061.1,184.64,11,2018,876.46,3.5,Pennsylvania,1,www.newegg.com
5529,771c7485-0f6b-4835-998f-cf34c9377807,5d101ba2-04ab-4ae8-b607-87b7bba47f30,Female,25,18-25,Microsoft Surface Book important,Microsoft,2057.72,231.98,1,2020,1825.74,3.9,South Dakota,1,www.newegg.com
5530,6a42a11a-6831-428c-8e0d-691eba363df5,8cb93d08-b64e-42de-8df2-635a0be96883,Female,25,18-25,Acer Aspire suggest,Acer,1195.67,171.11,6,2020,1024.56,4.3,South Carolina,1,www.newegg.com
5531,155285a8-f43f-43e0-a021-d330e35097fc,e95d7c0a-c823-4c68-8750-f9ecf192ec68,Female,25,18-25,HP Pavilion century,HP,2034.46,184.83,6,2021,1849.63,3.9,Montana,1,www.newegg.com
5532,8912a7c5-80d1-48c8-bb1f-7b1ee3a33d9f,346d8712-1a7e-46cf-b714-823b203a1abd,Female,25,18-25,Microsoft Surface Laptop build,Microsoft,565.94,275.13,5,2019,290.81,4.4,Wyoming,1,www.newegg.com
5533,4126688c-6d39-45f8-a0aa-f66a902c5508,3401021b-c3de-4b6d-ae93-735b28daeaa0,Female,25,18-25,HP EliteBook example,HP,1396.12,218.57,6,2021,1177.55,3.9,Nebraska,1,www.newegg.com
5534,0e7c502a-8115-4d78-9b70-e450659fcd0d,d15a729d-63bc-48df-ae37-506da1864a61,Female,25,18-25,HP Omen perhaps,HP,2194.88,274.1,1,2022,1920.78,3.7,Arkansas,1,www.newegg.com
5535,4c81fb80-9e97-465e-8d8e-8d8ca4e9802d,801aa032-2315-42c6-aed5-1b76066b5847,Female,25,18-25,Microsoft Surface Book through,Microsoft,2427.07,68.68,6,2019,2358.39,3.8,Oklahoma,1,www.newegg.com
5536,695929d2-774e-4706-9d73-5de8c76a4dc7,12d69908-531b-4bbd-9449-c0873b23d614,Female,25,18-25,Microsoft Surface Book prepare,Microsoft,871.82,221.7,6,2019,650.12,4.0,Tennessee,1,www.newegg.com
5537,34b8b6cb-086c-431c-b110-0e74f3cce579,9cbb5421-0c7c-4231-a300-39e04bff1766,Female,25,18-25,Lenovo Yoga role,Lenovo,2011.52,,5,2019,1793.08,,Wisconsin,1,www.newegg.com
